customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00866,Male,1,Yes,Yes,69,No,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,76.73,3899.62,No
CUST00867,Male,1,No,No,18,No,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),77.31,2115.85,No
CUST00868,Female,0,Yes,Yes,53,No,No phone service,No,Yes,Yes,No internet service,No,No,No internet service,Two year,No,Electronic check,97.76,6682.27,No
CUST00869,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Electronic check,61.35,5434.8,No
CUST00870,Female,1,Yes,Yes,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,37.7,2343.62,No
CUST00871,Male,0,No,Yes,72,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,78.3,1475.13,Yes
CUST00872,Female,1,Yes,No,69,No,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),83.54,3089.02,Yes
CUST00873,Female,1,No,Yes,20,Yes,No phone service,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.69,870.01,No
CUST00874,Male,0,No,Yes,14,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No,One year,Yes,Electronic check,92.17,4009.73,No
CUST00875,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.5,8653.26,Yes
CUST00876,Male,0,No,No,42,No,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,No,Electronic check,78.69,1050.27,Yes
CUST00877,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),22.62,8136.91,No
CUST00878,Female,0,Yes,No,67,No,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),56.96,192.04,Yes
CUST00879,Female,1,No,Yes,60,No,Yes,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.13,8269.01,No
CUST00880,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.64,3717.37,No
CUST00881,Male,1,Yes,No,37,No,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Mailed check,85.83,5513.45,No
CUST00882,Female,0,No,Yes,39,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),43.35,1774.54,No
CUST00883,Female,1,Yes,Yes,25,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),36.09,2245.37,No
CUST00884,Male,1,No,No,8,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,Two year,No,Electronic check,91.67,363.77,No
CUST00885,Female,1,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),108.68,3599.71,No
CUST00886,Female,0,Yes,Yes,50,No,No,No,No internet service,No internet service,Yes,No,Yes,No,One year,No,Electronic check,21.63,3502.63,No
CUST00887,Male,1,Yes,No,38,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),107.78,8654.82,No
CUST00888,Female,0,No,Yes,24,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,52.2,630.93,Yes
CUST00889,Female,1,No,Yes,37,No,No phone service,No,No,No internet service,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),99.48,8136.78,Yes
CUST00890,Male,0,No,No,69,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),39.28,348.71,No
CUST00891,Male,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),43.26,7559.25,Yes
CUST00892,Male,1,No,No,1,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),41.0,7615.11,Yes
CUST00893,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,No,No,No internet service,No,One year,No,Mailed check,57.57,8510.42,Yes
CUST00894,Male,0,Yes,No,12,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),116.81,5497.66,No
CUST00895,Female,1,No,No,36,No,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),115.44,6544.85,No
CUST00896,Male,1,No,Yes,37,No,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),80.1,8206.07,Yes
CUST00897,Female,0,Yes,Yes,35,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,One year,No,Mailed check,99.2,705.48,No
CUST00898,Female,0,No,No,68,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,57.94,636.94,No
CUST00899,Male,1,Yes,Yes,55,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.07,5647.67,Yes
CUST00900,Male,1,Yes,No,55,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,84.74,2629.71,No
CUST00901,Female,0,No,Yes,49,No,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,One year,Yes,Electronic check,111.89,6096.89,Yes
CUST00902,Male,0,No,Yes,33,No,No phone service,No,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),60.14,309.18,Yes
CUST00903,Male,1,No,No,68,No,No phone service,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,26.31,8516.99,No
CUST00904,Male,1,No,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),91.3,7041.22,No
CUST00905,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,66.96,7003.77,Yes
CUST00906,Male,1,No,No,13,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,110.05,5150.59,Yes
CUST00907,Male,1,No,No,72,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No,One year,No,Mailed check,68.73,3494.76,No
CUST00908,Male,1,No,No,48,No,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,One year,No,Electronic check,103.37,3255.75,Yes
CUST00909,Female,0,Yes,Yes,5,No,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,No,Electronic check,82.43,898.83,Yes
CUST00910,Female,0,Yes,Yes,34,No,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,91.34,1653.75,No
CUST00911,Female,0,Yes,No,68,No,No phone service,No,No,No internet service,Yes,Yes,Yes,No,Two year,No,Electronic check,119.38,3248.15,No
CUST00912,Female,1,No,Yes,16,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),58.11,8391.79,Yes
CUST00913,Male,1,No,No,29,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),64.99,4035.53,Yes
CUST00914,Female,1,Yes,No,42,No,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),38.67,4684.27,No
CUST00915,Female,0,No,No,17,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),101.18,7582.89,No
CUST00916,Male,1,Yes,No,51,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,One year,No,Credit card (automatic),32.69,2431.5,Yes
CUST00917,Male,0,Yes,No,67,No,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),102.55,8569.42,No
CUST00918,Female,0,No,No,3,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,62.42,7446.69,No
CUST00919,Female,1,Yes,No,27,No,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),109.18,7346.12,Yes
CUST00920,Male,1,No,Yes,38,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,One year,No,Electronic check,40.95,5832.85,No
CUST00921,Female,1,No,Yes,44,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),53.91,5345.66,Yes
CUST00922,Male,1,Yes,Yes,30,No,No,No,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,118.08,8761.36,Yes
CUST00923,Male,0,Yes,No,43,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),86.93,2588.66,No
CUST00924,Female,0,Yes,No,45,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,104.93,649.11,No
CUST00925,Male,0,Yes,No,14,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),50.55,4711.9,Yes
CUST00926,Male,1,No,Yes,12,No,No phone service,No,No,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,28.14,394.38,Yes
CUST00927,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),25.01,3724.37,No
CUST00928,Female,1,Yes,Yes,4,No,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,55.03,4781.45,No
CUST00929,Female,0,No,Yes,59,No,Yes,No,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,40.05,3545.29,No
CUST00930,Female,0,No,No,64,No,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.22,1069.53,No
CUST00931,Female,1,No,No,67,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),103.59,7298.11,No
CUST00932,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.61,4811.54,No
CUST00933,Female,1,No,No,29,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,89.36,7601.32,Yes
CUST00934,Male,0,No,Yes,32,No,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,53.34,6579.04,Yes
CUST00935,Female,1,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),87.66,8151.98,Yes
CUST00936,Female,0,No,Yes,24,Yes,No,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,59.64,7358.07,No
CUST00937,Female,1,Yes,Yes,67,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,103.82,6710.84,Yes
CUST00938,Male,1,Yes,No,6,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),50.43,5628.84,Yes
CUST00939,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Electronic check,26.85,6183.99,Yes
CUST00940,Male,1,No,Yes,63,No,No phone service,No,No,Yes,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),35.24,5469.02,No
CUST00941,Male,1,Yes,Yes,12,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,42.28,2746.09,No
CUST00942,Female,1,No,No,15,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,42.14,4978.27,No
CUST00943,Female,1,Yes,No,71,No,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,118.62,5267.81,No
CUST00944,Female,1,No,No,20,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,96.79,5366.6,No
CUST00945,Male,1,No,Yes,43,Yes,No,No,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.51,5871.8,No
CUST00946,Male,0,Yes,Yes,42,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,25.67,1525.8,No
CUST00947,Female,1,No,Yes,70,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,45.33,4953.05,Yes
CUST00948,Male,1,Yes,No,47,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,One year,Yes,Electronic check,115.33,3683.98,Yes
CUST00949,Male,0,No,Yes,47,Yes,No phone service,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.22,1767.37,No
CUST00950,Male,1,No,No,61,Yes,No,No,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),114.31,4826.01,No
CUST00951,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,No,Electronic check,86.46,6678.09,No
CUST00952,Male,1,No,Yes,26,No,Yes,DSL,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),102.41,2977.49,Yes
CUST00953,Male,0,Yes,No,51,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),80.07,8043.15,Yes
CUST00954,Female,1,No,Yes,32,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,70.77,8296.03,Yes
CUST00955,Female,1,No,No,5,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),89.63,7319.6,No
CUST00956,Female,1,Yes,No,1,No,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),42.72,409.25,Yes
CUST00957,Female,0,Yes,Yes,51,Yes,No phone service,No,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,42.53,6594.14,No
CUST00958,Female,0,No,No,58,Yes,No,No,No,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),85.19,3069.65,No
CUST00959,Male,0,No,Yes,34,No,No,DSL,No internet service,Yes,No,No internet service,No,Yes,Two year,Yes,Mailed check,60.41,1250.39,No
CUST00960,Male,0,Yes,Yes,41,No,Yes,DSL,No,Yes,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),112.05,8628.56,No
CUST00961,Female,0,No,Yes,57,No,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,86.78,7707.61,Yes
CUST00962,Female,0,No,No,12,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),111.89,5606.78,Yes
CUST00963,Male,0,No,No,11,Yes,No phone service,No,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,88.27,5222.46,No
CUST00964,Female,1,Yes,No,58,No,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,One year,No,Electronic check,91.27,3526.45,Yes
CUST00965,Female,1,No,No,54,No,No,DSL,No internet service,No,No internet service,No,No,Yes,One year,No,Electronic check,105.5,3620.68,Yes
CUST00966,Male,1,Yes,No,72,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,25.05,3866.09,Yes
CUST00967,Female,1,Yes,Yes,51,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,99.96,3845.4,No
CUST00968,Male,1,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,65.07,212.93,Yes
CUST00969,Male,0,Yes,No,45,No,No,No,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Electronic check,59.24,3682.99,No
CUST00970,Female,1,Yes,No,50,Yes,No phone service,No,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,33.72,224.05,No
CUST00971,Female,1,Yes,Yes,45,Yes,No phone service,No,No internet service,No internet service,No,No,No internet service,Yes,Two year,No,Mailed check,42.48,5696.17,No
CUST00972,Female,0,Yes,No,61,No,No phone service,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,93.94,3628.54,No
CUST00973,Female,0,Yes,Yes,11,No,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),106.82,4342.83,No
CUST00974,Female,1,Yes,No,39,No,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),115.53,8064.99,No
CUST00975,Female,1,No,No,29,Yes,No,No,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),106.61,7712.78,Yes
CUST00976,Male,1,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,79.48,4908.01,No
CUST00977,Male,0,No,Yes,30,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,104.91,2940.05,No
CUST00978,Male,0,Yes,Yes,17,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,43.6,8023.9,Yes
CUST00979,Male,1,No,No,64,Yes,No phone service,No,Yes,No internet service,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),116.77,4155.12,Yes
CUST00980,Male,0,No,Yes,50,No,No,No,No internet service,No,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),71.44,5485.35,No
CUST00981,Male,0,No,Yes,11,No,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.99,4950.21,No
CUST00982,Male,1,No,No,9,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No,One year,No,Electronic check,50.94,6132.95,No
CUST00983,Male,0,Yes,Yes,7,No,No phone service,No,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),30.07,8762.84,Yes
CUST00984,Male,0,No,No,52,No,Yes,No,Yes,No internet service,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),80.12,3114.92,No
CUST00985,Female,1,Yes,Yes,38,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),75.62,2938.93,No
CUST00986,Male,1,Yes,No,3,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),33.4,2790.32,Yes
CUST00987,Male,1,Yes,Yes,8,No,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,One year,No,Mailed check,105.34,7835.81,Yes
CUST00988,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.55,1829.61,Yes
CUST00989,Female,1,No,Yes,53,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.98,893.72,No
CUST00990,Male,1,No,Yes,17,Yes,Yes,No,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,49.62,747.52,No
CUST00991,Male,0,No,No,35,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,One year,No,Mailed check,48.61,2292.66,No
CUST00992,Female,0,No,Yes,11,No,Yes,No,Yes,No,No,No,No internet service,Yes,One year,Yes,Mailed check,85.85,8922.95,Yes
CUST00993,Female,1,Yes,Yes,50,No,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,58.78,838.05,No
CUST00994,Female,1,Yes,No,38,No,No phone service,No,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),32.75,8847.97,Yes
CUST00995,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,82.74,1635.82,No
CUST00996,Male,0,Yes,Yes,8,No,Yes,No,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,24.49,5242.4,Yes
CUST00997,Male,1,Yes,No,22,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.32,6372.65,No
CUST00998,Female,0,Yes,Yes,60,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),77.69,1333.88,No
CUST00999,Female,1,Yes,Yes,33,Yes,No phone service,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),38.18,7527.99,Yes
CUST01000,Female,1,No,Yes,29,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,6257.48,No
